File_Name,Sweep,Segment_Type,Burst_Type,Duration,Num_Peaks,Mean_ISI,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell105basal.abf,5,Burst,Other,0.04780000000000051,6,0.005560000000000001,-44.642506,18.841269,-64.859,40.529,2.7908967,8.531169,-2.1422787,-62.804,80256.125,-252996.02,529130.0,1.8399788,16.179796
cell105basal.abf,5,Burst,Other,0.04699999999999971,5,0.005850000000000001,-44.856438,17.893723,-64.484,42.812,2.983284,9.975981,-2.1120362,-212.04677,73754.055,-253929.98,482220.0,1.897604,18.180775
cell105basal.abf,5,Burst,Other,0.048499999999999766,5,0.00605,-44.92298,17.254416,-64.14,41.092,3.004502,10.321808,-2.1819668,-374.75232,71564.38,-251113.61,487839.97,2.0176435,19.585897
cell105basal.abf,5,Burst,Other,0.03500000000000014,5,0.005350000000000001,-44.018867,20.401459,-64.765,44.876,2.5814648,6.881111,-1.5490994,-257.34305,85746.04,-262687.0,468140.0,1.599928,12.368257
cell105basal.abf,5,Burst,Other,0.04589999999999961,5,0.006425,-44.901634,18.243637,-64.327,41.842,2.9033198,9.343459,-2.069425,-102.17851,73384.09,-269256.5,471590.03,1.5390401,15.072573
cell105basal.abf,5,Burst,Other,0.032399999999999096,5,0.00485,-43.53864,20.962965,-63.733,42.781,2.4601076,6.105529,-1.4143248,-374.70627,88407.05,-242049.98,516300.03,1.5505967,11.266107
cell105basal.abf,5,Burst,Other,0.045999999999999375,5,0.006225,-45.11875,17.824644,-64.358,42.874,2.958115,9.816029,-2.078352,-609.08453,72594.125,-267379.0,499420.03,1.6063391,16.117619
cell105basal.abf,5,Burst,Other,0.03570000000000029,4,0.0061333333333333335,-44.748856,18.94658,-64.64,39.591,2.8033326,8.475956,-1.6058335,-75.34979,76863.3,-240481.0,476900.03,1.9145472,16.526257
cell105basal.abf,5,Burst,Other,0.04659999999999975,4,0.007200000000000001,-45.63511,16.482285,-64.452,40.935,3.245325,12.272779,-2.1301813,-218.55861,67304.14,-248300.0,484720.0,2.0989027,21.731491
cell105basal.abf,5,Burst,Other,0.03849999999999909,4,0.006666666666666667,-45.016384,18.217506,-64.671,40.998,2.873434,9.216168,-1.7363018,-483.74936,72521.76,-240483.61,473150.03,1.7505481,16.671114
cell105basal.abf,5,Burst,Other,0.05289999999999928,5,0.006875000000000001,-45.598198,16.796871,-64.39,40.466,3.1402528,11.4142275,-2.4156408,-208.46556,68493.76,-256431.02,450320.03,1.825794,18.880362
cell105basal.abf,5,Burst,Other,0.03549999999999898,4,0.006333333333333333,-45.110374,18.27832,-64.484,39.966,2.7781782,8.686244,-1.603637,-1004.4234,73404.305,-249550.0,440310.0,1.2589779,12.962406
cell105basal.abf,5,Burst,Other,0.04049999999999798,5,0.005975,-44.552814,19.3382,-64.64,40.591,2.7340431,8.033098,-1.8125923,-153.65416,79988.9,-248306.02,466270.0,1.9109876,15.4243965
cell105basal.abf,5,Burst,Other,0.04870000000000019,5,0.006675,-45.268925,17.804958,-65.046,40.873,2.9813726,9.993204,-2.2129495,-107.24859,71485.164,-257366.98,484720.0,1.7391243,17.249163
cell105basal.abf,5,Burst,Other,0.04399999999999693,5,0.0064,-45.36165,18.228102,-65.172,40.748,2.8403718,8.997494,-1.9995103,-217.26581,75661.0,-254242.0,475030.0,1.6815022,16.111183
cell105basal.abf,5,Burst,Other,0.048100000000001586,4,0.007799999999999999,-46.016315,16.555693,-64.796,42.343,3.2675304,12.424976,-2.2218986,-133.92932,65459.72,-256124.0,466589.97,1.7279528,19.481688
cell105basal.abf,5,Non-burst,Non-burst,0.4991,0,0.0,-68.45052,4.777928,-71.238,40.935,10.629592,191.23715,-34.17445,5.9507113,10275.595,-229851.0,543510.0,24.156183,1691.3013
cell105basal.abf,5,Non-burst,Non-burst,1.5398,0,0.0,-70.32604,2.7014275,-72.302,40.122,18.848755,619.2459,-108.29886,2.8834994,6649.886,-215155.0,624190.0,46.91841,5275.934
cell105basal.abf,5,Non-burst,Non-burst,2.0090000000000003,0,0.0,-70.05404,2.5623174,-72.333,39.747,19.851555,691.0625,-140.74942,1.214043,5975.1426,-238297.02,627640.0,49.989647,6365.822
cell105basal.abf,5,Non-burst,Non-burst,2.2055999999999996,0,0.0,-69.48326,2.2585387,-71.52,36.776,16.662327,570.00226,-153.25568,-2.4810672,5475.625,-231723.02,580420.0,44.872578,6080.2207
cell105basal.abf,5,Non-burst,Non-burst,0.4706999999999999,0,0.0,-68.758766,4.750839,-71.739,42.812,9.395569,164.48833,-32.375645,11.227959,11326.034,-239234.42,597930.0,27.100868,1755.5608
cell105basal.abf,5,Non-burst,Non-burst,0.49600000000000044,0,0.0,-69.06733,4.679632,-71.707,41.092,9.862033,173.6791,-34.268158,10.340726,10036.563,-228912.0,484720.0,17.828508,1274.1818
cell105basal.abf,5,Non-burst,Non-burst,1.2011000000000003,0,0.0,-69.741264,3.1396353,-72.427,44.876,14.168175,377.96573,-83.77731,6.404962,7204.299,-232976.0,566340.0,36.302864,3472.5847
cell105basal.abf,5,Non-burst,Non-burst,0.5495000000000001,0,0.0,-67.254074,5.7167387,-71.676,41.842,6.0738792,79.30545,-36.96672,10.869893,9383.507,-218592.0,420610.03,14.472296,1079.4329
cell105basal.abf,5,Non-burst,Non-burst,1.0875000000000004,0,0.0,-70.38161,3.2785358,-72.677,42.781,13.421711,341.8057,-76.551025,5.176092,7841.086,-237357.3,632020.0,42.72209,4058.3833
cell105basal.abf,5,Non-burst,Non-burst,0.7270000000000003,0,0.0,-67.42134,5.764109,-71.895,42.874,4.5962515,47.263496,-49.02601,9.118295,8529.528,-222970.02,468769.0,21.47173,1616.0308
cell105basal.abf,5,Non-burst,Non-burst,0.37840000000000096,0,0.0,-68.13335,5.8906274,-71.52,39.591,7.6222553,106.874596,-25.79232,5.8695164,11873.48,-235797.02,558840.06,22.80854,1387.801
cell105basal.abf,5,Non-burst,Non-burst,0.5201999999999991,0,0.0,-67.67438,4.8053856,-71.176,36.901,7.261757,107.62696,-35.20737,-20.382618,9683.855,-228911.0,521000.0,23.497625,1748.032
cell105basal.abf,5,Non-burst,Non-burst,0.670300000000001,0,0.0,-68.02181,3.9954753,-70.55,40.998,10.374913,209.95921,-45.605713,6.391168,9552.04,-235795.02,602930.0,32.815098,2503.3855
cell105basal.abf,5,Non-burst,Non-burst,0.988900000000001,0,0.0,-68.72578,3.619745,-71.645,40.466,12.06962,274.10825,-67.973656,3.7314315,7387.7456,-227667.0,525060.0,29.74299,2809.614
cell105basal.abf,5,Non-burst,Non-burst,0.6635000000000009,0,0.0,-67.74772,4.3106785,-70.457,39.966,10.109675,191.01093,-44.961216,4.949538,9082.285,-233916.0,553830.0,28.041119,2233.4006
cell105basal.abf,5,Non-burst,Non-burst,1.5250000000000021,0,0.0,-68.79434,3.3772476,-71.019,40.591,11.432678,263.42847,-104.92212,2.5016313,6262.7583,-224850.02,547270.0,35.80709,4124.1973
cell105basal.abf,5,Non-burst,Non-burst,1.2334999999999994,0,0.0,-67.98367,3.430025,-70.675,34.368,8.027464,137.28297,-83.860085,-19.649738,5816.9307,-215462.0,407160.0,15.024291,2383.6646
cell105basal.abf,5,Non-burst,Non-burst,2.1361000000000026,0,0.0,-68.010506,2.4293056,-70.519,40.748,16.693443,552.70435,-145.28787,2.3865924,5247.6016,-228600.02,485660.03,30.217028,3939.5056
cell105basal.abf,5,Non-burst,Non-burst,0.601700000000001,0,0.0,-65.95226,4.725529,-68.862,42.343,7.2028465,111.203674,-39.693993,10.447077,9333.721,-221098.02,480346.0,20.16197,1437.194
cell105basal.abf,5,Non-burst,Non-burst,0.692499999999999,0,0.0,-67.33851,3.329821,-70.175,35.901,13.022979,321.07812,-46.636993,-151.55235,5557.686,-212964.0,13450.013,-27.45291,976.4682
cell105basal.abf,6,Non-burst,Non-burst,1.5854,0,0.0,-67.12566,1.522779,-69.299,2.1578,13.028865,372.2826,-106.41776,43.871693,3608.6975,-14390.03,301148.03,38.425144,3104.961
cell105basal.abf,6,Burst,Other,0.04059999999999997,5,0.0060750000000000005,-44.392597,13.686095,-58.542,10.07,2.2554734,5.3397045,-1.8031135,-115.059105,45672.066,-145110.0,264565.6,1.3064775,10.719271
cell105basal.abf,6,Burst,Other,0.042300000000000004,5,0.006275,-44.293743,13.576844,-57.979,10.726,2.299336,5.539345,-1.8789928,-63.56937,43977.203,-141975.0,252368.0,1.3249923,10.939511
cell105basal.abf,6,Burst,Other,0.04720000000000013,6,0.0058,-43.77617,12.991319,-57.385,6.5672,2.2160504,5.029871,-2.071246,9.938427,41831.566,-135410.0,247986.02,1.3767784,10.677854
cell105basal.abf,6,Burst,Other,0.04899999999999949,6,0.006320000000000001,-43.95955,12.529689,-57.479,5.5977,2.2549112,5.303007,-2.158853,-4.467028,39973.215,-127589.99,225786.0,1.3021415,10.465038
cell105basal.abf,6,Non-burst,Non-burst,1.2393,0,0.0,-65.449165,4.1129847,-68.486,10.82,5.0310907,44.21014,-81.118774,-0.07584927,4542.601,-132590.0,301777.0,19.42678,1748.096
cell105basal.abf,6,Non-burst,Non-burst,8.0583,0,0.0,-67.73097,1.6580846,-70.926,8.037,9.814361,248.34416,-545.797,-0.7257056,2846.138,-126649.99,254561.02,7.382581,997.4957
cell105basal.abf,6,Non-burst,Non-burst,3.396700000000001,0,0.0,-66.27526,1.9806486,-69.612,6.5672,9.950785,250.91762,-225.12434,-0.6076412,3188.779,-112900.016,243922.72,12.006885,1278.0648
cell105basal.abf,6,Non-burst,Non-burst,7.0411,0,0.0,-67.49257,1.6540887,-70.832,4.2843,7.823433,176.88979,-475.22543,-10.339618,2624.3303,-114770.016,19079.973,-3.2222655,133.54329
cell105basal.abf,7,Non-burst,Non-burst,2.4905,0,0.0,-66.618645,1.4690756,-70.144,-0.78181,11.879873,397.3399,-165.91698,26.846096,2966.189,-20009.994,177631.0,17.374203,1023.9369
cell105basal.abf,7,Burst,Other,0.052999999999999936,6,0.0060799999999999995,-43.929855,10.779563,-55.289,-0.68799,2.2925944,5.691432,-2.327918,-108.1813,33480.17,-108510.0,174810.02,1.383687,10.874253
cell105basal.abf,7,Burst,Other,0.04550000000000054,6,0.00532,-43.51586,11.117861,-54.852,-2.0014,2.1246727,4.329788,-1.9839854,35.74045,33615.89,-98510.0,181689.0,1.399687,9.2588005
cell105basal.abf,7,Burst,Other,0.0470000000000006,6,0.005900000000000001,-43.520588,11.037677,-54.539,-1.6887,2.1318297,4.4323983,-2.0495477,43.914825,32948.098,-97880.0,163240.02,1.4276136,9.2602625
cell105basal.abf,7,Burst,Other,0.046599999999997976,6,0.00588,-43.595627,10.41476,-54.351,-4.5345,2.0676455,4.20228,-2.0308855,-41.023655,30883.656,-93499.984,166990.02,1.4440756,9.342635
cell105basal.abf,7,Non-burst,Non-burst,7.3611,0,0.0,-66.47423,1.5863574,-69.237,-0.81308,7.7736173,192.19891,-489.32986,-0.45881814,2740.3535,-98509.99,197951.02,4.671884,478.21823
cell105basal.abf,7,Non-burst,Non-burst,1.7628999999999984,0,0.0,-65.27092,2.336556,-69.237,-2.5643,7.1099877,108.972916,-115.06545,-4.346317,3344.1135,-90690.01,204830.0,10.798332,919.5785
cell105basal.abf,7,Non-burst,Non-burst,5.6728000000000005,0,0.0,-66.31141,1.8207321,-69.987,-1.6887,6.7320395,148.15935,-376.1776,-0.71664566,2773.131,-91320.0,183260.0,4.435515,426.38788
cell105basal.abf,7,Non-burst,Non-burst,4.020500000000002,0,0.0,-65.25889,1.6847546,-68.518,-3.909,7.724449,147.53009,-262.3764,-15.400819,2642.6074,-82870.01,17830.049,-2.1720552,66.26967
cell105basal.abf,8,Non-burst,Non-burst,11.3101,0,0.0,-65.57272,1.1371653,-68.862,-9.2253,3.1980886,100.93371,-741.6368,5.1373324,2589.7004,-18140.031,173250.0,3.446256,192.89143
cell105basal.abf,8,Burst,Other,0.04449999999999932,6,0.00538,-43.17435,9.872862,-54.132,-7.7243,1.9590406,3.5991683,-1.9202783,-26.05166,28487.953,-81620.01,152300.02,1.4491894,8.520163
cell105basal.abf,8,Burst,Other,0.045999999999999375,6,0.005640000000000001,-42.88752,9.84973,-53.632,-5.9105,2.0525336,3.8915524,-1.97625,68.66318,27878.889,-79119.99,152600.0,1.5276831,9.059533
cell105basal.abf,8,Burst,Other,0.04679999999999929,6,0.005800000000000001,-42.950382,9.510806,-53.351,-7.005,2.038056,3.9821162,-2.0088944,-113.166954,27056.475,-74430.01,138850.0,1.5711379,9.626457
cell105basal.abf,8,Burst,Other,0.04400000000000048,6,0.00552,-42.93088,9.969951,-53.757,-6.5985,1.9401461,3.4181643,-1.8924357,71.07273,28003.182,-76930.01,153550.02,1.5209372,8.787922
cell105basal.abf,8,Non-burst,Non-burst,2.866200000000001,0,0.0,-65.60259,1.9816445,-69.049,-7.5992,7.438347,125.191925,-188.03583,-0.9164726,2944.0667,-69109.99,174180.0,7.1045103,500.36542
cell105basal.abf,8,Non-burst,Non-burst,1.5510000000000002,0,0.0,-64.273254,2.694219,-67.705,-7.0675,6.1572633,71.7951,-99.69343,-1.3711114,3199.277,-71930.01,176070.02,9.658425,664.90015
cell105basal.abf,8,Non-burst,Non-burst,3.7835,0,0.0,-64.846405,2.1587193,-68.424,-7.8806,5.5800033,80.92866,-245.35197,-0.4876718,2824.8826,-67540.0,170130.03,5.5858316,398.6647
cell105basal.abf,8,Non-burst,Non-burst,1.8078000000000003,0,0.0,-64.93875,2.399666,-68.267,-6.5985,6.338731,82.85667,-117.39917,-32.348434,2711.4688,-69739.99,18460.008,-2.8931136,68.95807
cell107basal.abf,0,Non-burst,Non-burst,12.0576,0,0.0,-66.45465,1.1271472,-69.643,46.846,12.607962,1030.2644,-801.28937,9.300606,3642.1428,-17509.994,393719.03,17.551676,1760.1261
cell107basal.abf,0,Burst,Other,0.3074999999999992,7,0.035050000000000005,-58.346573,14.078348,-74.366,46.846,3.917869,21.1834,-17.95168,-26.643923,27358.777,-163240.0,440312.0,6.605147,95.92238
cell107basal.abf,0,Non-burst,Non-burst,9.1348,1,0.0,-67.08292,2.0629053,-75.96,46.846,13.861328,606.97144,-612.7943,-11.509611,4004.6965,-140729.0,457515.0,17.79421,2229.8813
cell107basal.abf,1,Non-burst,Non-burst,4.4099,0,0.0,-66.411545,1.7361345,-69.456,48.284,10.844747,518.76917,-292.87393,26.47906,4205.503,-13129.959,433742.0,34.13274,3199.4634
cell107basal.abf,1,Burst,Other,0.5858999999999996,3,0.10894999999999999,-61.766094,8.631057,-76.179,48.284,5.902042,61.87961,-36.199562,-6.8305173,16073.365,-149480.0,474710.03,14.6784315,434.26016
cell107basal.abf,1,Burst,Other,0.9984999999999999,5,0.128425,-60.355972,8.329461,-76.899,47.69,4.950616,53.88807,-60.27008,-2.505008,15079.878,-154490.0,490976.03,14.665464,450.66992
cell107basal.abf,1,Non-burst,Non-burst,15.1068,6,2.55236,-64.87572,2.8199298,-76.742,48.472,13.118217,414.4313,-980.0689,0.093139134,5409.2905,-155110.0,563530.0,32.449276,3008.6736
cell107basal.abf,1,Non-burst,Non-burst,0.3988000000000014,0,0.0,-64.371735,4.07622,-73.615,45.251,15.98035,364.8133,-25.676914,-275.6319,5766.272,-124150.016,14079.972,-11.073897,191.91107
cell107basal.abf,2,Non-burst,Non-burst,0.1446,0,0.0,-63.69933,5.254432,-66.798,46.69,9.0135565,151.6432,-9.216389,770.7815,14992.278,-10320.054,467212.72,24.967033,714.4237
cell107basal.abf,2,Burst,Other,0.8668,17,0.04813125,-56.876682,13.07591,-75.366,46.69,3.6994534,21.591642,-49.310703,-8.334103,24298.018,-151670.0,476270.0,7.7600894,131.1212
cell107basal.abf,2,Burst,Other,1.2389999999999999,8,0.13122857142857142,-60.48057,8.933748,-75.429,47.315,4.97665,48.559204,-74.945946,-4.265547,15896.127,-145410.0,483786.03,12.301902,330.48788
cell107basal.abf,2,Burst,Other,0.25009999999999977,4,0.04886666666666667,-57.370853,13.585491,-74.866,46.721,3.3488553,19.61194,-14.3585005,-28.636595,25199.48,-153860.0,446877.0,7.644919,134.13364
cell107basal.abf,2,Burst,Other,1.3838999999999988,7,0.16568333333333332,-59.009697,8.306533,-74.616,48.097,4.8850293,52.41203,-81.66727,-15.254368,14604.684,-139470.02,478154.0,16.287989,527.4427
cell107basal.abf,2,Non-burst,Non-burst,3.8011,2,0.45440000000000014,-66.05402,4.9177885,-77.493,47.315,4.586759,85.02357,-251.0889,2.0649285,6698.4146,-162300.0,556020.0,36.87584,2991.7656
cell107basal.abf,2,Non-burst,Non-burst,4.511,4,1.0480666666666667,-63.55797,4.49262,-76.304,47.847,7.4879565,148.27269,-286.72083,1.0399024,7369.9185,-142909.98,526630.06,30.414719,2078.0466
cell107basal.abf,2,Non-burst,Non-burst,3.366900000000001,0,0.0,-62.315334,2.482898,-74.084,48.097,10.82262,375.24826,-209.8201,2.535862,4704.47,-117590.01,423116.0,28.739727,2572.2568
cell107basal.abf,2,Non-burst,Non-burst,5.9365000000000006,2,0.991,-61.2157,3.093936,-74.366,48.034,9.431009,274.8689,-363.41205,-18.184454,5046.418,-138850.0,484720.0,27.536463,2822.3542
cell107basal.abf,3,Non-burst,Non-burst,21.4999,6,3.05816,-63.257786,2.855877,-77.243,48.722,7.148551,224.36182,-1360.0358,0.15711756,4732.7036,-177000.0,531318.0,29.75692,3258.5051
cell107basal.abf,4,Non-burst,Non-burst,21.4999,2,0.9117999999999995,-62.318176,2.073132,-76.836,49.223,6.392452,277.1461,-1339.8345,0.19925646,3752.6643,-151050.0,447190.03,16.997828,2118.9907
cell107basal.abf,5,Non-burst,Non-burst,15.6678,13,1.0430249999999999,-59.629757,3.853624,-76.336,49.692,7.997879,194.38472,-934.26654,6.8422294,6843.347,-155110.02,559140.0,33.37271,2547.5205
cell107basal.abf,5,Burst,Other,0.8582000000000001,4,0.1688333333333333,-57.43757,8.823251,-75.304,48.879,3.793166,39.96691,-49.303345,-4.8100605,14944.559,-147920.02,458142.78,14.663496,464.83798
cell107basal.abf,5,Non-burst,Non-burst,4.9739,0,0.0,-60.026386,2.243097,-74.209,44.751,7.477574,319.6522,-298.57043,-21.2636,3515.805,-131660.03,13129.998,-4.826858,156.27263
cell107basal.abf,6,Non-burst,Non-burst,4.5162,11,0.38578999999999997,-53.185715,4.865926,-67.204,32.742,5.617276,88.86162,-240.20174,18.155968,8096.2095,-101005.0,359320.0,20.855856,870.5893
cell107basal.abf,6,Burst,Other,0.7708999999999993,2,0.202,-52.746296,6.1813745,-68.205,32.117,3.9790843,50.558926,-40.66514,-4.990935,9475.928,-99758.0,346190.0,17.042198,611.8119
cell107basal.abf,6,Burst,Other,0.7558999999999996,2,0.2508,-53.626545,6.465509,-67.892,32.117,4.094928,49.03378,-40.54472,-4.1367908,9648.744,-104138.01,333050.0,15.86356,542.0971
cell107basal.abf,6,Burst,Other,0.922699999999999,3,0.24994999999999998,-53.00426,6.433755,-67.955,31.147,3.6894622,43.229053,-48.908867,-27.65879,9414.29,-94450.016,319920.0,15.024204,506.47522
cell107basal.abf,6,Burst,Other,0.6806000000000019,2,0.2262,-51.543304,6.065357,-64.609,28.52,4.496707,52.268017,-35.088295,-2.5272002,9418.116,-84122.01,307410.03,14.633427,447.5756
cell107basal.abf,6,Non-burst,Non-burst,2.2977000000000007,5,0.30495,-53.047394,5.2560215,-67.517,32.711,4.6692553,69.18134,-121.89541,0.93876487,8121.9014,-94751.01,357450.03,20.002901,834.3835
cell107basal.abf,6,Non-burst,Non-burst,2.1683000000000003,5,0.36110000000000003,-53.10699,5.365642,-68.017,31.773,4.4449997,65.37982,-115.1602,1.0095409,8203.441,-100080.0,348060.0,18.441519,716.13275
cell107basal.abf,6,Non-burst,Non-burst,4.1646,10,0.3596888888888889,-52.645424,5.0377793,-67.079,31.085,4.980975,75.080185,-219.2498,-1.2839491,7953.261,-98194.0,361190.0,19.054691,776.8526
cell107basal.abf,6,Non-burst,Non-burst,5.222999999999999,10,0.48593333333333333,-52.16081,4.40923,-67.423,30.647,5.3334455,90.29182,-272.4399,-14.9804735,7003.8257,-90379.99,352440.0,22.720549,1132.5236
cell107basal.abf,7,Non-burst,Non-burst,1.212,3,0.24695,-52.232468,5.042948,-66.016,28.677,4.88406,71.96911,-63.30948,69.976074,8225.382,-91315.7,319607.0,18.93023,662.50476
cell107basal.abf,7,Burst,Other,0.7178,2,0.22810000000000002,-51.628834,6.1282506,-65.015,27.551,3.7677088,43.893208,-37.061737,-5.098222,9229.113,-84435.72,327730.0,16.739786,571.3296
cell107basal.abf,7,Non-burst,Non-burst,19.5701,41,0.47295500000000007,-52.20671,4.4767766,-66.892,32.586,5.2365294,85.931564,-1021.6941,-4.4039664,7097.217,-96002.01,362139.97,20.99651,955.4336
cell107basal.abf,8,Non-burst,Non-burst,18.8242,44,0.42429534883720926,-52.25059,4.6899676,-67.798,30.803,4.9218593,78.09896,-983.57947,4.3774467,7423.209,-95379.99,359629.97,19.454899,809.89386
cell107basal.abf,8,Burst,Other,0.5428999999999995,2,0.21230000000000002,-52.181515,6.6559324,-66.297,28.645,4.166357,44.681664,-28.33733,-3.6286724,10438.9,-84748.0,311470.03,13.72117,389.29236
cell107basal.abf,8,Non-burst,Non-burst,2.1327999999999996,6,0.3162,-52.217896,5.42265,-66.047,28.301,4.2894444,58.412685,-111.3745,-35.014065,7977.95,-94130.0,317410.0,16.321997,639.6526
cell107basal.abf,9,Non-burst,Non-burst,21.4999,37,0.5745611111111112,-51.99903,3.9726822,-66.485,29.803,5.3715267,98.18207,-1117.9741,0.03925576,6368.4214,-95382.01,348690.03,20.762632,993.6695
cell107basal.abf,10,Non-burst,Non-burst,12.0688,13,0.9266666666666667,-51.849632,3.2005818,-65.641,25.08,5.806317,129.78233,-625.76154,6.05036,5409.4116,-91941.0,331800.0,21.987629,1187.7465
cell107basal.abf,10,Burst,Other,0.8224999999999998,2,0.2756,-51.24194,5.5322247,-62.889,24.33,3.7782953,44.873856,-42.14854,-9.392031,8207.201,-86003.99,296460.0,17.531567,645.01465
cell107basal.abf,10,Non-burst,Non-burst,8.608600000000001,14,0.6002923076923078,-51.79828,3.8027241,-66.61,25.393,5.499059,101.82655,-445.91443,-8.722095,6114.112,-96004.0,324290.03,19.16944,905.0193
cell107basal.abf,11,Non-burst,Non-burst,21.4999,20,1.0239947368421052,-52.15122,2.9749026,-65.672,25.018,5.743862,133.47487,-1121.2456,0.6050721,5031.468,-89127.0,324292.0,20.743088,1246.1848
cell107basal.abf,12,Non-burst,Non-burst,21.4999,19,1.1638444444444445,-52.184696,2.9629333,-65.453,23.454,5.6565456,129.61264,-1121.966,-0.23855841,4858.9385,-91628.4,315220.0,19.99369,1166.9288
cell107basal.abf,13,Non-burst,Non-burst,21.4999,11,1.68739,-52.519127,2.4644213,-65.422,23.423,5.762633,151.84189,-1129.1558,0.08437148,4181.3735,-87566.01,310840.0,17.960077,1222.9391
cell107basal.abf,14,Non-burst,Non-burst,21.4999,10,1.417,-52.734955,2.3559363,-65.14,25.706,6.3274136,175.04861,-1133.7961,0.040697817,4113.0923,-94440.01,322730.0,17.643162,1216.8346
cell209basal.abf,0,Non-burst,Non-burst,21.4999,0,0.0,-60.12107,0.86104226,-62.513,-55.665,0.49233073,0.23317456,-1292.5968,-0.047999643,1518.3801,-12200.013,13129.998,0.026156504,0.65582323
cell209basal.abf,1,Non-burst,Non-burst,9.1189,0,0.0,-60.898415,1.1091561,-62.982,44.907,18.650234,1161.525,-555.3318,11.656559,2255.1528,-10939.9795,369013.03,88.595024,14051.145
cell209basal.abf,1,Burst,Other,0.09299999999999997,2,0.018000000000000002,-44.213627,11.117139,-60.387,44.907,5.228828,34.42481,-4.1206245,-33.29032,33787.23,-200145.0,397160.0,3.9231455,66.77826
cell209basal.abf,1,Non-burst,Non-burst,12.288,0,0.0,-61.220257,0.9701507,-63.483,41.811,28.649937,2629.9368,-752.27954,-8.4313965,1805.2317,-179190.02,12190.018,-27.07679,2305.571
cell209basal.abf,2,Non-burst,Non-burst,21.4999,0,0.0,-62.513695,0.9204918,-64.921,-57.854,0.69030035,0.29115796,-1344.0383,-0.061116546,1439.7542,-12820.016,11259.995,0.03445328,0.565367
cell209basal.abf,3,Non-burst,Non-burst,5.6054,0,0.0,-63.370525,1.2996935,-65.328,40.842,27.009098,1692.4868,-355.22235,18.533379,2513.3076,-12200.013,354002.0,89.80176,12186.14
cell209basal.abf,3,Burst,Other,0.05489999999999995,4,0.0095,-40.442303,16.293037,-58.354,40.842,3.123143,10.846633,-2.2281199,-105.95628,51340.914,-197012.02,358690.0,1.9845603,19.01267
cell209basal.abf,3,Non-burst,Non-burst,15.8396,0,0.0,-62.915745,1.1520474,-65.109,35.025,13.490024,730.2452,-996.565,-6.2388577,1635.6667,-156359.02,10950.013,-19.56841,1597.1134
cell209basal.abf,4,Non-burst,Non-burst,10.9038,0,0.0,-62.994263,1.0568595,-65.484,37.308,23.537994,1756.8932,-686.88184,9.14617,1980.986,-12509.995,343683.03,75.857796,12232.686
cell209basal.abf,4,Burst,Other,0.08689999999999998,7,0.013083333333333334,-41.153797,12.90198,-57.885,37.308,3.8292406,17.641394,-3.5839486,-37.422325,38461.793,-176062.02,333051.0,2.2986822,29.387215
cell209basal.abf,4,Burst,Other,0.08419999999999916,4,0.012000000000000002,-41.5279,13.170979,-57.885,37.496,3.7959309,17.147104,-3.4999967,-95.56465,39216.11,-169497.98,352747.0,2.4782257,30.192795
cell209basal.abf,4,Non-burst,Non-burst,6.532299999999999,0,0.0,-62.662785,1.4876909,-65.265,37.496,21.886145,1095.0939,-409.34198,0.52661294,2595.9712,-146042.0,370580.0,45.996593,8018.893
cell209basal.abf,4,Non-burst,Non-burst,3.8927000000000014,0,0.0,-62.369823,1.444695,-65.265,34.65,23.054457,1236.438,-242.79184,-24.90405,2161.6226,-144790.02,12509.995,-32.26959,1938.5312
cell209basal.abf,5,Non-burst,Non-burst,17.338,0,0.0,-63.313553,0.91824394,-65.265,36.151,15.976419,1215.4838,-1097.7351,5.75199,1769.4545,-13130.036,378390.03,67.03574,13205.292
cell209basal.abf,5,Burst,Other,0.08039999999999736,5,0.009525,-40.26079,14.1128845,-57.166,36.151,3.3670173,12.930968,-3.2402215,-89.96256,41576.973,-160736.02,296770.03,2.0806925,21.402523
cell209basal.abf,5,Non-burst,Non-burst,4.081500000000002,0,0.0,-63.442696,1.4237188,-66.422,32.429,23.465506,1204.8973,-258.9461,-23.637144,2067.7273,-131340.0,11890.03,-29.639345,1729.8918
cell21basal.abf,0,Non-burst,Non-burst,21.4999,4,1.3431999999999997,-64.656624,1.7633564,-67.298,48.503,15.029226,594.41144,-1390.1107,-0.0014427677,3512.6294,-342123.0,517550.0,25.675718,8871.8125
cell21basal.abf,1,Non-burst,Non-burst,21.4999,0,0.0,-65.46455,0.8052572,-67.798,-59.668,1.0292753,3.04808,-1407.4808,-0.050884243,1474.5701,-28460.008,21579.973,-0.06109043,3.2625308
cell21basal.abf,2,Non-burst,Non-burst,9.7114,0,0.0,-65.54244,1.0047389,-67.548,35.713,16.560871,1198.71,-636.5073,10.481708,2343.7632,-19389.955,545700.0,134.02402,30555.148
cell21basal.abf,2,Burst,Other,0.05930000000000035,2,0.013000000000000001,-45.87056,11.404551,-61.732,42.843,5.1305537,32.70853,-2.7287078,-8.431598,48999.92,-313659.0,455950.03,1.4524323,43.477303
cell21basal.abf,2,Non-burst,Non-burst,11.7292,0,0.0,-65.68813,1.1717955,-68.267,39.716,13.075202,821.1921,-770.47473,-8.886454,1997.1134,-296150.03,15640.03,-56.52241,7222.941
