File_Name,Sweep,Segment_Type,Duration,Num_Peaks,Mean_ISI,CV_ISI,First_Spike_Latency,Mean,Std,Min,Max,Skewness,Kurtosis,Area,Mean_Deriv,Std_Deriv,Min_Deriv,Max_Deriv,Skewness_Deriv,Kurtosis_Deriv
cell89basal.abf,8,Burst,0.18860000000000005,8,0.021442857142857142,0.21954635045869852,-0.3142,-43.893475,12.885782,-59.918,43.469,4.1193447,20.743153,-8.286718,45.542496,31753.54,-171222.9,346390.78,0.7160322,24.794214
cell89basal.abf,8,Burst,0.16610000000000014,10,0.014644444444444444,0.5406012564730438,-10.2372,-43.02718,14.109286,-59.699,43.343,3.7260878,16.003555,-7.155116,49.777077,36159.02,-178639.11,303547.06,0.26333925,15.409424
cell89basal.abf,8,Burst,0.12399999999999878,4,0.0314,0.11721591288188747,-10.4473,-45.499954,10.837937,-58.667,36.87,4.823219,29.33693,-5.6414967,469.87888,27578.828,-166231.64,305558.28,1.2364573,34.33296
cell89basal.abf,8,Burst,0.12240000000000073,3,0.0308,0.006493506493506623,-10.6554,-45.48982,10.837134,-58.792,37.496,4.84569,29.641907,-5.576211,118.53429,27085.592,-159869.28,356702.25,2.1737866,48.176376
cell89basal.abf,8,Burst,0.2883999999999993,13,0.02104166666666667,0.4362729926381873,-19.0721,-44.402454,12.50084,-59.48,40.404,4.229475,21.59221,-12.813976,34.3,31255.896,-184808.89,351435.62,0.40008214,23.627779
cell89basal.abf,8,Non-burst,9.7285,16,0.19640666666666665,2.0747920914468607,-0.4717,-57.96151,4.911418,-63.639,43.343,6.011343,86.2507,-563.88837,3.084826,6179.058,-186902.3,428038.7,4.3142233,814.44586
cell89basal.abf,8,Non-burst,0.03850000000000087,0,0.0,0.0,0.03850000000000087,-47.002056,8.22882,-58.698,36.651,6.2154174,52.488426,-1.8144138,-1980.0061,17198.93,-137568.86,9322.924,-6.8013353,46.01007
cell89basal.abf,8,Non-burst,0.11050000000000004,2,0.0296,0.0,-10.5346,-45.998062,9.910633,-59.23,37.183,5.2723227,35.971592,-5.086135,22.172455,24769.414,-167168.48,330166.16,2.149831,55.52081
cell89basal.abf,8,Non-burst,8.2743,50,0.07011224489795918,0.8574702296244641,-10.7697,-55.532032,7.8114266,-64.452,40.842,4.1845307,37.871346,-459.49805,3.5711148,10997.011,-173317.9,373246.5,0.59697,180.64655
cell89basal.abf,8,Non-burst,2.1324000000000005,42,0.050965853658536585,0.2401172096450881,-19.3319,-47.439716,9.017423,-60.043,38.058,5.7478905,44.119804,-101.16438,-44.07995,19510.822,-166468.34,177200.38,-0.15610415,49.124302
cell89basal.abf,9,Non-burst,6.6333,0,0.0,0.0,6.6333,-61.381542,1.918878,-64.765,42.812,4.7197094,175.80904,-407.1675,19.060387,2297.6785,-16116.528,435567.4,150.43706,25216.824
cell89basal.abf,9,Burst,0.1985999999999999,15,0.011514285714285715,0.7272937614751478,-6.6284,-42.584305,14.352762,-59.855,42.812,3.626556,14.880381,-8.465483,46.524723,36620.977,-176336.97,329748.5,0.31095737,14.881292
cell89basal.abf,9,Burst,0.09830000000000005,2,0.031299999999999994,0.0,-6.9501,-45.585857,10.610539,-58.229,37.402,5.0767117,32.27301,-4.489382,167.96729,26932.639,-164061.08,349410.5,2.6046124,53.092896
cell89basal.abf,9,Burst,0.1311,3,0.03375,0.0014814814814817295,-7.2402,-45.53238,10.587988,-58.479,37.871,5.0395126,31.877853,-5.972888,80.11413,25966.68,-160802.78,345159.94,2.03537,49.069336
cell89basal.abf,9,Burst,0.06639999999999979,1,0.0,0.0,-7.4889,-45.582436,10.67917,-58.542,37.464,5.05371,31.776596,-3.0349145,254.59427,28000.21,-158818.58,346160.22,3.5239441,56.847557
cell89basal.abf,9,Burst,0.3886000000000003,22,0.01672857142857143,0.5089046017331527,-14.095,-42.98901,13.102343,-59.199,41.967,3.942063,18.269054,-16.713696,16.201763,31592.686,-174123.83,336982.53,0.38548693,18.903744
cell89basal.abf,9,Non-burst,0.1532,3,0.03775,0.05695364238410612,-6.7961,-46.24999,9.843009,-58.792,37.37,5.4925976,38.129547,-7.0938277,115.63821,24333.781,-166308.4,348715.1,2.266954,58.446976
cell89basal.abf,9,Non-burst,0.19069999999999965,4,0.038400000000000004,0.21763106683100178,-7.0454,-46.004555,9.767345,-58.542,37.433,5.471346,38.002583,-8.776178,-18.518353,23204.42,-162265.5,309758.84,1.1548128,48.002483
cell89basal.abf,9,Non-burst,0.11760000000000037,2,0.0391,0.0,-7.3652,-46.54788,10.029166,-58.542,36.714,5.4570484,37.210083,-5.4823217,148.78282,24051.064,-157513.17,298963.9,2.0093699,50.213055
cell89basal.abf,9,Non-burst,6.5115,60,0.07699661016949154,1.4088554556442465,-7.5475,-53.06259,8.397474,-63.796,41.967,4.362084,37.54129,-345.52634,4.389544,13460.564,-180157.11,413606.22,0.7322649,120.5378
cell89basal.abf,9,Non-burst,7.0106,60,0.08231186440677968,1.337691925354531,-14.4373,-52.726025,8.002322,-63.764,38.277,4.5061827,40.526764,-369.645,-14.205634,12609.772,-170110.81,181225.62,0.106617905,117.534775
cell89basal.abf,10,Non-burst,0.9629,0,0.0,0.0,0.9629,-62.01447,1.7410455,-64.265,-6.317,9.29166,165.8755,-59.710297,64.0314,2317.3684,-7669.523,172657.84,59.46135,3954.9424
cell89basal.abf,10,Burst,0.4840000000000001,19,0.024572222222222224,0.49323586343733156,-0.9571,-44.732098,11.606748,-59.324,37.089,4.492968,24.279352,-21.658398,30.057167,27234.76,-173187.08,274806.72,0.20486212,23.820347
cell89basal.abf,10,Burst,0.14989999999999992,3,0.03584999999999999,0.0013947001394697639,-1.4588,-46.073277,9.894314,-58.761,35.213,5.2076845,34.680595,-6.909542,32.51355,23259.627,-153762.66,322758.62,1.9535109,53.62209
cell89basal.abf,10,Burst,0.07220000000000004,1,0.0,0.0,-1.6996,-46.131622,10.553876,-58.167,34.931,5.0361757,31.634201,-3.338725,248.32788,25878.275,-147945.6,338641.78,3.802044,64.46872
cell89basal.abf,10,Burst,0.11830000000000007,2,0.039799999999999995,0.0,-1.8906,-46.518085,9.974645,-58.041,35.744,5.358124,35.905067,-5.5112877,147.43286,23626.154,-149395.89,317494.75,2.680859,57.024364
cell89basal.abf,10,Burst,0.1260999999999992,3,0.03095,0.059773828756058245,-10.241200000000001,-46.124046,10.569255,-60.606,39.685,4.9422374,31.585579,-5.8196993,4.1693597,26628.42,-167788.14,334432.03,1.5295315,44.315495
cell89basal.abf,10,Burst,0.16000000000000014,7,0.01933333333333333,0.4420993587916583,-15.6825,-44.03158,12.452173,-59.98,39.059,4.144043,20.740816,-7.048444,-17.650938,31485.998,-176233.61,323502.1,0.5470689,23.310186
cell89basal.abf,10,Non-burst,0.04899999999999993,0,0.0,0.0,0.04899999999999993,-47.14261,9.149525,-57.823,34.931,5.952863,44.283653,-2.318181,339.28412,25396.244,-129606.37,334760.03,5.774442,86.856316
cell89basal.abf,10,Non-burst,0.08750000000000013,1,0.0,0.0,-1.6036,-46.775703,9.438678,-57.791,35.056,5.6800675,40.43924,-4.1010103,168.01112,23725.152,-151623.6,341599.06,4.1988297,78.34493
cell89basal.abf,10,Non-burst,0.1251,2,0.03660000000000001,0.0,-1.76,-46.680275,9.9451685,-58.104,35.432,5.4295583,36.801624,-5.847844,167.17238,22635.26,-150505.16,297933.97,2.3795419,55.973564
cell89basal.abf,10,Non-burst,8.2162,45,0.12193409090909091,1.069589725582232,-2.0031000000000003,-53.101585,6.4179597,-62.607,39.685,5.84329,64.84164,-436.30225,3.1671374,10317.465,-165404.58,401143.75,1.1540252,206.61446
cell89basal.abf,10,Non-burst,5.2995,12,0.32990909090909093,0.6105784141280163,-10.332699999999999,-54.13675,5.361965,-62.451,39.872,4.4277444,61.442177,-286.90112,1.9183308,7255.8066,-178045.58,391911.25,3.2127721,565.7517
cell89basal.abf,10,Non-burst,5.6492,32,0.12096451612903227,1.8333027576726177,-15.8095,-52.73767,6.5778623,-61.513,40.685,5.3366456,58.1926,-297.92972,-17.816252,10412.583,-179041.81,187746.53,-0.40156078,177.47514
cell89basal.abf,11,Non-burst,6.1444,0,0.0,0.0,6.1444,-60.152058,1.899728,-63.545,40.122,6.420635,255.9635,-369.60345,20.40964,2197.8923,-16341.435,375646.94,132.13765,19629.012
cell89basal.abf,11,Burst,0.16739999999999977,10,0.014588888888888889,0.4091012078996564,-6.1376,-42.88147,13.809537,-60.449,40.122,3.6712046,15.85836,-7.181823,-31.042114,35706.387,-175762.27,325929.94,0.22011226,16.623621
cell89basal.abf,11,Burst,0.15810000000000013,4,0.0323,0.09267262877458686,-6.4016,-45.42852,10.722635,-58.886,36.776,4.8875213,30.24104,-7.1904607,110.061,25891.428,-162751.58,334947.25,1.569435,43.658485
cell89basal.abf,11,Burst,0.13759999999999994,3,0.03625,0.020689655172413623,-6.7062,-45.796173,10.330544,-58.948,36.933,5.1083555,33.042217,-6.3097534,121.60773,25289.68,-162599.19,330230.53,1.8315258,48.374367
cell89basal.abf,11,Burst,0.07430000000000003,1,0.0,0.0,-6.9241,-46.03491,9.808211,-58.542,35.557,5.1922827,35.016945,-3.4236898,66.54492,25431.076,-155682.47,332450.72,3.2462752,62.936577
cell89basal.abf,11,Burst,0.07430000000000003,1,0.0,0.0,-7.0455,-45.56823,10.431353,-58.104,35.682,5.2320933,33.774364,-3.3938208,235.61954,24899.25,-157158.98,283541.1,2.4930596,48.319607
cell89basal.abf,11,Burst,0.2228999999999992,10,0.019822222222222224,0.5115302675534049,-16.7272,-44.30754,12.424125,-60.043,41.279,4.2183304,21.345055,-9.884451,49.768974,30994.072,-170713.86,333319.2,0.5023234,23.548243
cell89basal.abf,11,Non-burst,0.11910000000000043,2,0.039,0.0,-6.2699,-45.98942,9.640682,-58.761,36.776,5.4781694,38.550827,-5.485607,131.9827,24415.312,-166549.48,348161.75,2.759436,64.75676
cell89basal.abf,11,Non-burst,0.1506999999999996,2,0.0418,0.0,-6.5418,-46.788517,8.991814,-59.48,36.651,5.998776,46.224556,-7.0593424,117.122925,21177.984,-164756.5,304728.12,2.4034398,68.01027
cell89basal.abf,11,Non-burst,0.08389999999999986,1,0.0,0.0,-6.8381,-46.131096,9.41247,-58.417,36.338,5.4387493,38.768913,-3.8737059,47.852802,23803.33,-156144.52,328166.22,3.3958933,70.20471
cell89basal.abf,11,Non-burst,0.04720000000000013,0,0.0,0.0,0.04720000000000013,-46.91111,9.394455,-58.229,35.682,5.7164793,41.74812,-2.2224557,335.86905,26122.594,-131459.38,339796.84,5.675169,84.55092
cell89basal.abf,11,Non-burst,9.577300000000001,40,0.09398205128205128,1.2709905656022782,-7.1134,-55.19174,6.445099,-62.482,41.279,5.07552,54.60706,-528.59717,2.626882,9078.365,-172304.66,423596.47,1.3958904,286.0863
cell89basal.abf,11,Non-burst,4.5427,39,0.08107631578947369,0.6387278930250619,-16.9177,-51.325874,7.268863,-61.325,37.464,5.4309816,53.05025,-233.16202,-22.148746,12716.92,-167463.17,177134.6,-0.38219145,117.83007
cell89basal.abf,12,Non-burst,1.8035,2,0.42350000000000004,0.0,0.2394,-52.776897,3.2305257,-60.012,44.313,12.544705,310.44635,-95.18792,70.388245,6636.493,-192476.03,417671.4,20.948908,1511.6493
cell89basal.abf,12,Burst,0.6093999999999999,1,0.0,0.0,-1.4820000000000002,-51.482002,4.453769,-60.449,44.313,11.6081505,212.67455,-31.382673,30.57385,10690.086,-194103.88,406003.2,10.894704,574.80304
cell89basal.abf,12,Burst,0.5321999999999996,1,0.0,0.0,-9.8917,-52.278767,4.862799,-60.012,43.218,9.579575,156.11423,-27.832275,28.070473,11430.807,-193653.25,416182.5,10.22901,531.851
cell89basal.abf,12,Burst,0.4281999999999986,1,0.0,0.0,-14.248800000000001,-52.278435,4.9936705,-60.262,43.656,10.283653,161.34624,-22.38938,-13.95484,11892.894,-195096.33,367707.03,6.302935,369.38284
cell89basal.abf,12,Non-burst,7.7415,15,0.4591071428571429,0.3456895170321788,-1.7166000000000001,-52.355797,3.6872022,-60.512,45.22,11.970959,260.53152,-405.32196,2.614395,7168.8584,-196282.31,378182.88,1.8363603,620.2759
cell89basal.abf,12,Non-burst,3.7560000000000002,5,0.51285,0.15018627721473143,-9.3185,-52.942764,3.2572393,-60.512,44.97,14.321156,357.4966,-198.86264,5.921689,6633.5386,-201781.98,410061.25,7.5318117,1009.8716
cell89basal.abf,12,Non-burst,6.629100000000001,6,0.97108,1.2972529506145314,-14.4026,-53.29976,2.7932305,-60.512,44.25,13.510736,384.90747,-353.33417,-16.061977,4847.651,-203349.84,200179.12,-3.8846638,1116.2423
cell89basal.abf,13,Non-burst,2.3731,2,0.3045,0.0,0.0901,-53.198223,2.6303985,-60.856,48.066,17.006247,535.0072,-126.24981,52.762856,6058.018,-208842.77,460430.38,26.003296,2254.7048
cell89basal.abf,13,Burst,0.5844,1,0.0,0.0,-2.1692,-51.798027,4.629003,-61.012,48.066,10.848779,196.31792,-30.280592,16.098011,11220.3545,-197175.16,438311.34,11.253955,615.0618
cell89basal.abf,13,Burst,0.9794,2,0.31560000000000005,0.0,-4.088,-52.394623,4.6277447,-60.481,45.845,9.938681,176.55292,-51.32496,17.73822,9783.92,-196444.88,374036.53,6.2166014,506.56976
cell89basal.abf,13,Non-burst,1.4505000000000003,2,0.46419999999999995,0.0,-2.4374000000000002,-52.028625,3.715746,-60.512,46.283,13.325806,299.75052,-75.47723,15.632712,8185.409,-205908.52,416479.9,10.901851,891.9616
cell89basal.abf,13,Non-burst,16.1125,13,1.2342000000000002,0.7323443272325744,-4.5015,-53.542458,2.5987594,-60.918,47.628,14.621952,462.04446,-862.7078,-6.5147786,4617.729,-212439.58,204331.39,-3.8009317,1374.1604
cell89basal.abf,14,Non-burst,8.5833,3,1.05805,0.2035348045933558,0.2225,-54.608414,2.1840928,-60.981,47.127,11.269482,407.17697,-468.71814,7.240952,3156.8696,-210334.6,232486.52,3.7506235,3057.109
cell89basal.abf,14,Burst,0.07570000000000121,1,0.0,0.0,-8.5445,-46.945694,10.480424,-60.762,46.94,6.144331,45.691257,-3.5629416,191.95581,29885.896,-209578.48,374351.6,2.7961166,59.561935
cell89basal.abf,14,Burst,0.24739999999999895,3,0.059050000000000005,0.007620660457239492,-16.6711,-47.797676,7.9850616,-60.012,43.625,6.686475,62.368805,-11.828471,-76.06109,19728.0,-193196.25,300276.22,0.21997517,77.7397
cell89basal.abf,14,Burst,0.04240000000000066,1,0.0,0.0,-20.0137,-44.757248,13.383829,-60.606,46.439,4.5693083,24.713593,-1.9065814,294.87323,39412.55,-202217.39,358797.97,1.835657,29.927143
cell89basal.abf,14,Non-burst,8.078899999999999,11,0.7866,1.7288614532300244,-8.575700000000001,-53.00812,3.3366125,-60.762,46.033,11.515574,277.00684,-428.25687,2.163552,6169.9546,-209985.73,384548.53,1.3671539,923.9564
cell89basal.abf,14,Non-burst,3.048000000000002,4,0.18389999999999998,0.6327064506657135,-16.868599999999997,-54.16942,3.8660574,-60.512,46.439,9.4693575,191.243,-165.11821,8.536425,6813.717,-198106.58,446673.5,10.707434,1197.6307
cell89basal.abf,14,Non-burst,1.424199999999999,3,0.3902,0.11122501281394162,-19.9582,-52.66401,4.1645355,-60.512,44.282,9.993861,188.51901,-75.00876,-73.31564,7729.2974,-203792.77,196301.89,-4.8075013,438.02225
cell89basal.abf,15,Non-burst,0.1933,0,0.0,0.0,0.1933,-61.98447,5.5288963,-66.673,40.091,7.4566307,113.82212,-11.986576,683.97327,12166.166,-15183.35,378173.34,24.86142,668.6295
cell89basal.abf,15,Burst,0.010800000000000004,1,0.0,0.0,-0.1881,-38.10745,21.823322,-56.478,40.091,2.1370785,3.9001389,-0.41903943,341.16168,68663.34,-159233.4,330711.12,1.0024673,6.0298023
cell89basal.abf,15,Burst,0.011199999999999988,1,0.0,0.0,-0.6098,-38.790524,21.328491,-56.634,41.405,2.2540367,4.5158772,-0.4377437,-999.745,64572.984,-162014.27,303384.38,0.8067031,5.5497675
cell89basal.abf,15,Burst,0.01089999999999991,1,0.0,0.0,-1.0588,-38.10303,22.57131,-56.978,41.561,2.1079688,3.685698,-0.42291424,555.63654,67844.06,-163384.42,315137.4,0.9458958,5.370327
cell89basal.abf,15,Burst,0.01110000000000011,1,0.0,0.0,-1.4787,-38.645332,22.411633,-57.51,41.842,2.176447,4.0325217,-0.43655068,230.50838,67514.59,-161717.75,335034.78,1.1571032,6.544695
cell89basal.abf,15,Burst,0.011099999999999888,1,0.0,0.0,-1.9279,-38.538517,21.818613,-56.947,42.249,2.1818354,4.1569276,-0.43108603,-1071.0498,64151.816,-158879.89,297398.22,0.7974263,5.288888
cell89basal.abf,15,Burst,0.010900000000000354,1,0.0,0.0,-2.3977,-38.79532,22.045753,-57.479,40.466,2.1719828,4.0019264,-0.4304401,394.4176,69000.16,-164326.75,338328.25,1.1136992,6.348056
cell89basal.abf,15,Burst,0.011099999999999888,1,0.0,0.0,-2.8303000000000003,-38.24716,22.57093,-56.665,40.904,2.129434,3.7393742,-0.43210208,645.38617,66982.414,-162951.67,297797.47,0.7911601,4.7662244
cell89basal.abf,15,Burst,0.010299999999999976,1,0.0,0.0,-3.2878000000000003,-37.918533,22.729883,-57.009,41.749,2.0777967,3.5534883,-0.3980476,186.41527,70100.53,-163593.28,331748.28,1.0490968,5.6740513
cell89basal.abf,15,Burst,0.01089999999999991,1,0.0,0.0,-3.7275,-38.51,21.957533,-57.385,41.498,2.1710691,4.132424,-0.42266417,-1835.4187,62063.29,-164439.05,260604.83,0.47122905,4.14749
cell89basal.abf,15,Burst,0.016000000000000014,2,0.0051,0.0,-4.2062,-37.27176,22.209204,-56.791,41.78,2.0539308,3.4421573,-0.6037482,210.29425,62936.81,-156552.03,291565.38,0.61696327,4.349752
cell89basal.abf,15,Burst,0.010599999999999277,1,0.0,0.0,-4.699800000000001,-38.61158,22.480795,-57.353,41.561,2.13794,3.8915472,-0.41236144,-1375.9775,64478.98,-159643.19,283488.2,0.6340538,4.617221
cell89basal.abf,15,Burst,0.01100000000000012,1,0.0,0.0,-5.2241,-38.624138,22.471067,-57.447,40.748,2.1601665,3.9769459,-0.42827895,-310.48438,65959.0,-164557.89,318409.06,0.9972674,6.04823
cell89basal.abf,15,Burst,0.010799999999999699,1,0.0,0.0,-5.746300000000001,-38.476128,22.188616,-57.197,41.186,2.1425142,3.8836036,-0.42312995,425.17545,69171.36,-164879.64,337909.5,1.1050018,6.268365
cell89basal.abf,15,Burst,0.010900000000000354,1,0.0,0.0,-6.2995,-38.54169,22.3396,-57.51,40.717,2.1234057,3.7990413,-0.42767376,559.40283,68714.56,-165446.25,334228.62,1.1065471,6.1651382
cell89basal.abf,15,Burst,0.016300000000000203,2,0.0055,0.0,-6.8785,-38.10591,22.00949,-57.166,40.998,2.1168625,3.7709808,-0.6285223,126.96913,62929.996,-161549.77,315116.28,0.77741575,5.4053345
cell89basal.abf,15,Burst,0.01639999999999997,2,0.005599999999999999,0.0,-7.4012,-38.624363,20.97513,-57.479,41.123,2.178619,4.219058,-0.63588345,-1926.0442,57692.16,-156397.47,213460.45,0.025744312,3.1188493
cell89basal.abf,15,Burst,0.015500000000000291,2,0.004899999999999999,0.0,-7.988700000000001,-37.35401,22.432034,-57.166,41.154,2.0359485,3.321374,-0.5863735,354.31412,64476.91,-165719.53,309552.6,0.74472696,4.777337
cell89basal.abf,15,Burst,0.01640000000000086,2,0.0055,0.0,-8.5732,-38.187298,21.721561,-57.197,40.873,2.1213014,3.7962942,-0.63374615,237.88864,63204.438,-163097.62,309684.62,0.723817,5.0937357
cell89basal.abf,15,Burst,0.016199999999999548,2,0.005399999999999999,0.0,-9.1395,-38.513393,21.306932,-57.979,42.03,2.1533241,4.0821404,-0.6266564,-1643.2461,59670.758,-161991.31,235195.97,0.10087455,3.297821
cell89basal.abf,15,Burst,0.014900000000000801,2,0.005,0.0,-9.797799999999999,-37.031017,22.73801,-57.416,40.685,1.9499313,2.9512792,-0.55905527,92.67167,64045.64,-163529.52,241569.39,0.24045634,2.6840062
cell89basal.abf,15,Burst,0.014499999999999957,2,0.004699999999999999,0.0,-10.437199999999999,-37.481056,21.419394,-56.853,39.935,2.0146646,3.3702388,-0.5461272,-1699.4121,61938.27,-159239.33,237954.47,0.13035403,2.786356
cell89basal.abf,15,Burst,0.019999999999999574,3,0.0049499999999999995,0.09090909090909098,-11.054499999999999,-37.027813,21.099722,-56.978,39.716,2.0104687,3.327846,-0.7437648,-495.00156,61243.1,-161904.75,286851.38,0.38272965,3.883306
cell89basal.abf,15,Burst,0.014900000000000801,2,0.004900000000000001,0.0,-11.7358,-37.40569,22.586449,-57.197,41.248,1.987992,3.10527,-0.56472385,241.78,65587.57,-165046.28,301862.3,0.65307224,4.187785
cell89basal.abf,15,Burst,0.015200000000000102,2,0.005,0.0,-12.3354,-37.724228,22.364359,-57.041,41.874,2.024792,3.3119178,-0.5808145,80.85294,65121.426,-162168.72,312433.0,0.7107073,4.6988173
cell89basal.abf,15,Burst,0.015400000000001413,2,0.0052,0.0,-13.014999999999999,-37.876614,22.406565,-57.009,39.81,2.0302703,3.3078127,-0.59068227,286.7004,64726.13,-157285.08,275218.7,0.42121628,3.5578122
cell89basal.abf,15,Burst,0.014799999999999258,2,0.004899999999999999,0.0,-13.6633,-37.544567,21.987692,-57.072,41.53,2.0362194,3.4259076,-0.55832404,-1712.9447,61104.63,-161419.69,235352.55,0.17738098,2.8575435
cell89basal.abf,15,Burst,0.015200000000000102,2,0.0050999999999999995,0.0,-14.3741,-37.278072,22.898344,-57.353,42.186,1.9927735,3.1146522,-0.57407904,309.5139,64639.895,-161115.42,283513.28,0.5545726,3.7359061
cell89basal.abf,15,Burst,0.014699999999999491,2,0.0047,0.0,-14.9972,-37.30064,22.190731,-56.916,41.905,1.9992802,3.2098718,-0.55178595,-365.80527,65163.984,-159189.67,306430.7,0.6721863,4.3723893
cell89basal.abf,15,Burst,0.02039999999999864,3,0.005050000000000001,0.049504950495049625,-15.6494,-37.144142,21.243002,-57.228,41.623,2.0284417,3.4274778,-0.76083803,-759.99817,59393.54,-151988.1,268119.9,0.31510788,3.556139
cell89basal.abf,15,Burst,0.014799999999997482,2,0.0047,0.0,-16.3045,-37.45934,21.802876,-56.759,41.092,2.0229023,3.3507924,-0.5574832,-1005.9557,62813.266,-161236.8,275712.7,0.4282852,3.6519327
cell89basal.abf,15,Burst,0.020199999999999108,3,0.005050000000000001,0.06930693069306931,-16.947,-36.959866,21.793648,-56.697,40.185,1.9767262,3.0763383,-0.75375956,4.586207,60719.184,-155243.67,246151.55,0.2446362,2.918819
cell89basal.abf,15,Burst,0.020599999999998175,3,0.0052,0.07692307692307679,-17.5367,-37.412025,21.034904,-57.291,40.216,2.039975,3.4848232,-0.77360225,-885.1293,59325.766,-154039.78,258749.11,0.25316456,3.374247
cell89basal.abf,15,Burst,0.014499999999998181,2,0.0048,0.0,-18.2222,-36.94522,22.325382,-57.385,40.591,1.9488463,2.9533463,-0.54295266,114.1113,65860.17,-160535.78,301004.56,0.62334365,4.059506
cell89basal.abf,15,Burst,0.014400000000001967,2,0.0048,0.0,-18.924699999999998,-36.63562,22.865034,-56.697,41.061,1.9034997,2.7259092,-0.53472215,8.477586,63775.492,-153417.72,235190.16,0.23398629,2.4513564
cell89basal.abf,15,Burst,0.02020000000000266,3,0.004999999999999999,0.08000000000000014,-19.548399999999997,-36.64825,21.669497,-56.634,39.341,1.9690412,3.0356374,-0.7473712,-31.79649,59609.395,-158716.0,216324.83,0.12611102,2.507522
cell89basal.abf,15,Burst,0.020199999999999108,3,0.0051,0.058823529411764684,-20.2517,-36.57565,21.995567,-56.665,41.53,1.9752313,3.0690737,-0.74606633,118.875,60706.477,-160768.8,269537.94,0.4169661,3.4326897
cell89basal.abf,15,Burst,0.020400000000002194,3,0.005050000000000001,0.049504950495049625,-20.929199999999998,-37.036324,21.781248,-56.947,40.748,2.010468,3.2248106,-0.7628455,131.93628,61490.188,-164032.69,277114.97,0.39816356,3.5934772
cell89basal.abf,15,Non-burst,0.411,7,0.016166666666666666,0.5910229346286779,-0.19770000000000001,-55.341347,12.418819,-65.86,41.405,2.9958353,15.172823,-22.75456,74.06556,19031.238,-151448.36,409830.25,3.5147867,101.42915
cell89basal.abf,15,Non-burst,0.4378000000000001,7,0.018416666666666668,0.7496124863086386,-0.6195999999999999,-55.720463,12.261175,-66.297,41.561,2.9430835,15.219397,-24.403748,67.053696,18533.34,-155537.08,407831.0,3.5255706,106.01746
cell89basal.abf,15,Non-burst,0.4091,6,0.0127,0.3841034952600537,-1.0684,-55.71151,11.844962,-66.329,41.842,3.0176914,16.3251,-22.800945,62.530655,18046.596,-146869.28,421378.16,4.3015757,127.45834
cell89basal.abf,15,Non-burst,0.43779999999999997,6,0.01446,0.48003833573376165,-1.4887000000000001,-57.585594,11.614338,-66.892,42.249,3.4255247,19.051077,-25.220472,68.82479,17537.627,-147557.33,424514.16,4.534098,137.92697
cell89basal.abf,15,Non-burst,0.4587999999999999,6,0.0119,0.3311820038388112,-1.9375,-56.255764,11.770743,-67.142,36.088,2.7684112,14.825518,-25.813656,28.411018,16757.639,-141345.77,402922.56,3.9999297,131.30069
cell89basal.abf,15,Non-burst,0.42169999999999996,6,0.014140000000000003,0.42014915285385784,-2.4074,-57.171143,11.864132,-66.892,40.904,3.3064814,18.198296,-24.118502,75.29078,17791.047,-146920.8,392203.9,3.8155658,113.34568
cell89basal.abf,15,Non-burst,0.44620000000000015,7,0.012033333333333333,0.6421815016439711,-2.8401,-58.608624,11.985952,-68.455,41.749,3.2079911,17.069923,-26.160803,62.080494,17461.828,-147176.06,419791.5,4.3841696,135.16219
cell89basal.abf,15,Non-burst,0.42959999999999976,6,0.011460000000000001,0.3294502588910823,-3.2968,-57.711365,11.650725,-68.08,34.024,3.208434,17.470268,-24.794695,-49.336227,16023.697,-146395.12,238623.16,0.8063758,66.74136
cell89basal.abf,15,Non-burst,0.46750000000000025,6,0.014739999999999998,0.5369878267299575,-3.7369999999999997,-58.787846,11.633395,-67.861,41.78,3.39884,18.843103,-27.492956,60.24495,16983.781,-146870.2,422480.34,4.694719,145.23918
cell89basal.abf,15,Non-burst,0.4778000000000002,5,0.012799999999999999,0.28832253261321766,-4.2193000000000005,-58.903084,11.119911,-68.455,41.561,3.261472,18.610079,-28.153446,54.4327,15653.285,-139916.23,430797.16,5.916329,194.47408
cell89basal.abf,15,Non-burst,0.5137,6,0.012240000000000001,0.511273439277648,-4.7093,-58.77002,10.857365,-68.049,35.525,3.5451448,20.991833,-30.191816,-62.884148,14562.482,-144795.69,205816.98,0.491034,75.30046
cell89basal.abf,15,Non-burst,0.5112000000000005,6,0.011739999999999999,0.3604827983290374,-5.2336,-58.838737,10.999867,-67.235,41.186,3.6740663,21.689133,-30.08797,58.532955,16108.23,-149889.42,402331.6,4.462909,146.53452
cell89basal.abf,15,Non-burst,0.5423,7,0.016716666666666668,0.6735627632541602,-5.756,-58.39627,11.749578,-69.612,40.717,3.2356982,17.573238,-31.677853,56.703102,16641.258,-146661.7,402835.53,3.918907,128.4761
cell89basal.abf,15,Non-burst,0.5679999999999996,7,0.010116666666666668,0.5335717684917824,-6.3091,-59.90717,10.765446,-67.705,40.998,3.730223,22.175758,-34.036987,41.963486,15252.003,-145751.8,431069.62,5.381982,188.98648
cell89basal.abf,15,Non-burst,0.5065999999999997,6,0.014419999999999999,0.5089302177204554,-6.893,-59.030598,11.448784,-68.768,33.837,3.2586799,17.767176,-29.907701,10.438499,15368.172,-142409.72,348350.75,2.9748087,115.24258
