File_Name,Sweep,Segment_Type,Burst_Type,Duration,Num_Peaks,Mean_1,Std_1,Min_1,Max_1,Skewness_1,Kurtosis_1,Area_1,Mean_Deriv_1,Std_Deriv_1,Min_Deriv_1,Max_Deriv_1,Skewness_Deriv_1,Kurtosis_Deriv_1,Q25_1,Q50_1,Q75_1,Q95_1,Mean_2,Std_2,Min_2,Max_2,Skewness_2,Kurtosis_2,Area_2,Mean_Deriv_2,Std_Deriv_2,Min_Deriv_2,Max_Deriv_2,Skewness_Deriv_2,Kurtosis_Deriv_2,Q25_2,Q50_2,Q75_2,Q95_2,Mean_3,Std_3,Min_3,Max_3,Skewness_3,Kurtosis_3,Area_3,Mean_Deriv_3,Std_Deriv_3,Min_Deriv_3,Max_Deriv_3,Skewness_Deriv_3,Kurtosis_Deriv_3,Q25_3,Q50_3,Q75_3,Q95_3,Mean_4,Std_4,Min_4,Max_4,Skewness_4,Kurtosis_4,Area_4,Mean_Deriv_4,Std_Deriv_4,Min_Deriv_4,Max_Deriv_4,Skewness_Deriv_4,Kurtosis_Deriv_4,Q25_4,Q50_4,Q75_4,Q95_4,Mean_5,Std_5,Min_5,Max_5,Skewness_5,Kurtosis_5,Area_5,Mean_Deriv_5,Std_Deriv_5,Min_Deriv_5,Max_Deriv_5,Skewness_Deriv_5,Kurtosis_Deriv_5,Q25_5,Q50_5,Q75_5,Q95_5,Mean_6,Std_6,Min_6,Max_6,Skewness_6,Kurtosis_6,Area_6,Mean_Deriv_6,Std_Deriv_6,Min_Deriv_6,Max_Deriv_6,Skewness_Deriv_6,Kurtosis_Deriv_6,Q25_6,Q50_6,Q75_6,Q95_6,Mean_7,Std_7,Min_7,Max_7,Skewness_7,Kurtosis_7,Area_7,Mean_Deriv_7,Std_Deriv_7,Min_Deriv_7,Max_Deriv_7,Skewness_Deriv_7,Kurtosis_Deriv_7,Q25_7,Q50_7,Q75_7,Q95_7,Mean_8,Std_8,Min_8,Max_8,Skewness_8,Kurtosis_8,Area_8,Mean_Deriv_8,Std_Deriv_8,Min_Deriv_8,Max_Deriv_8,Skewness_Deriv_8,Kurtosis_Deriv_8,Q25_8,Q50_8,Q75_8,Q95_8,Mean_9,Std_9,Min_9,Max_9,Skewness_9,Kurtosis_9,Area_9,Mean_Deriv_9,Std_Deriv_9,Min_Deriv_9,Max_Deriv_9,Skewness_Deriv_9,Kurtosis_Deriv_9,Q25_9,Q50_9,Q75_9,Q95_9,Mean_10,Std_10,Min_10,Max_10,Skewness_10,Kurtosis_10,Area_10,Mean_Deriv_10,Std_Deriv_10,Min_Deriv_10,Max_Deriv_10,Skewness_Deriv_10,Kurtosis_Deriv_10,Q25_10,Q50_10,Q75_10,Q95_10
cell89basal.abf,16,Burst,Square Wave,0.0840000000000014,8,-39.129124,22.772877,-57.697,39.434,2.0874695777893066,3.4586358070373535,-0.32865337,-9577.591,68131.695,-159179.0,323670.0,1.1426289081573486,7.51671028137207,-52.53,-47.049,-39.93475,18.017944,-34.930508,22.594744,-53.476,31.71,1.6744598150253296,1.7868337631225586,-0.28891763,-1488.3123,73512.516,-131344.0,321790.03,1.6824865341186523,6.460639953613281,-50.92725,-42.077,-32.74975,22.07234,-39.14666,17.040705,-52.037,29.928,2.67314076423645,6.8084001541137695,-0.32413173,964.5786,49408.203,-119147.0,292710.0,2.1405997276306152,14.862085342407227,-47.99475,-44.516,-38.355747,3.622877,-38.479885,17.254263,-52.913,29.365,2.510305881500244,6.091530799865723,-0.3189952,56.50562,47866.69,-119146.01,250491.8,1.9019831418991089,12.07794189453125,-47.88575,-43.1405,-37.3785,2.2218535,-38.680878,17.454048,-53.069,31.585,2.579601287841797,6.490364074707031,-0.32058814,-278.7954,50340.438,-125087.0,293956.0,2.2014966011047363,14.67918586730957,-48.253,-44.219,-37.74575,2.9817934,-37.099854,17.304222,-52.6,31.147,2.533370018005371,6.312509536743164,-0.30702925,-482.2886,49506.03,-117270.01,268010.0,2.065530300140381,12.387605667114258,-44.31325,-40.779,-36.77625,9.067821,-43.372417,1.9528432,-48.097,-39.653,-0.32239577174186707,-0.5158505439758301,-0.3599408,1017.3494,2697.8652,-4070.0151,8450.013,0.2832214832305908,-0.49689173698425293,-44.8605,-42.968002,-42.10825,-40.4491,-39.040928,18.013971,-53.382,33.117,2.580331802368164,6.411815643310547,-0.3237127,-670.7229,51708.867,-121962.01,308968.03,2.359198570251465,15.718063354492188,-48.378,-45.2825,-37.01875,5.0144825,-43.462643,0.77608716,-45.032,-42.155,-0.27235284447669983,-1.201307773590088,-0.36070183,263.73483,3063.6704,-6569.977,7509.9946,0.34156712889671326,-0.6055467128753662,-44.188,-43.3275,-42.812,-42.437,-37.936718,11.517008,-43.062,33.805,4.9901705,25.773518,-0.32202113,9098.69,40106.28,-5629.9976,308661.0,6.082016,38.753586,-42.093,-40.873,-38.496,-30.252607
cell89basal.abf,16,Burst,Square Wave,0.08099999999999952,9,-40.09533,23.44947,-58.323,38.59,2.0456130504608154,3.1976547241210938,-0.32436723,-10660.0,70373.69,-162310.0,347750.0,1.3489617109298706,8.378194808959961,-54.007,-49.035,-40.31,17.544,-36.684006,20.09955,-54.101,32.054,2.219592809677124,4.243053436279297,-0.29641187,9702.252,69452.42,-129470.01,317730.0,2.217371702194214,8.860416412353516,-47.847,-42.437,-36.651,19.295,-36.88128,21.271385,-54.351,31.397,1.9187380075454712,2.7264809608459473,-0.2974437,-10249.501,60714.43,-123527.984,302090.0,1.372956395149231,8.130462646484375,-49.973,-44.282,-36.964,16.512,-39.161064,17.929806,-53.882,31.366,2.4990642070770264,6.022550582885742,-0.31196958,383.0,51474.133,-121962.0,293649.0,2.226616382598877,14.214845657348633,-50.004,-43.844,-37.902,2.8458,-37.840683,17.313503,-53.257,30.209,2.549708843231201,6.276988983154297,-0.30134177,-230.62442,50274.664,-120715.4,244234.02,1.8591796159744263,10.933324813842773,-46.346,-42.061,-37.37,5.7854,-43.4222,4.5414824,-52.506,-33.336,0.05017472058534622,-0.5270769596099854,-0.3474277,2396.2502,2876.7375,-3750.0,10319.978,0.24358335137367249,-0.1720590591430664,-46.439,-43.25,-40.279,-35.932,-39.945152,18.223696,-53.069,31.866,2.689980983734131,6.563446998596191,-0.31988436,-1282.1252,51394.367,-124459.0,297400.0,2.2210352420806885,14.307291030883789,-48.754,-44.688,-42.437,8.1621,-36.416023,17.48065,-53.351,32.148,2.4501218795776367,6.060260772705078,-0.2903602,-1078.8752,51299.33,-121337.0,295209.0,2.1893858909606934,14.223272323608398,-41.53,-40.029,-36.901,6.8799,-45.39737,2.2229,-50.442,-42.249,-0.46596959233283997,-0.8173534870147705,-0.36308417,1024.1251,2256.2783,-3750.0,9379.997,0.7283953428268433,1.687610149383545,-46.908,-44.845,-43.531,-42.468,-37.74108,8.822527,-42.374,26.769,5.705899,35.78828,-0.30492872,8627.25,39530.035,-5320.015,286766.0,5.9213476,35.267414,-40.904,-39.528,-38.184,-31.992
cell89basal.abf,16,Burst,Square Wave,0.08060000000000045,8,-39.772568,23.469831,-57.322,39.247,2.0539467334747314,3.2206358909606934,-0.31787878,-10699.874,71143.695,-162310.0,324918.97,1.3779786825180054,7.884552955627441,-53.71825,-48.5815,-40.71675,21.427515,-33.82842,22.752447,-54.633,31.616,1.6862521171569824,1.7812919616699219,-0.2674125,3222.2786,75126.41,-133220.02,317730.0,1.6498174667358398,6.057607650756836,-47.6665,-41.7015,-32.960747,20.839764,-39.930885,18.250437,-53.351,30.397,2.475254535675049,5.829780578613281,-0.31541443,-2458.2275,53306.56,-125401.99,281450.0,1.885178804397583,11.008204460144043,-50.888,-45.439,-38.418,8.9626465,-38.626442,17.690147,-53.351,31.022,2.516716241836548,6.08433723449707,-0.3040955,-0.00010507318,51704.23,-116958.0,291771.0,2.179150104522705,13.85919189453125,-48.79275,-43.328,-37.910248,3.8229828,-37.868813,17.669851,-52.882,31.554,2.506696939468384,6.043088912963867,-0.2980048,-193.9241,50848.32,-117276.01,257059.02,1.9355345964431763,11.391347885131836,-47.393497,-42.4365,-37.3155,2.5877264,-39.359734,14.533519,-49.692,32.21,3.816187858581543,14.848722457885742,-0.31388655,10054.684,40719.164,-24069.996,314600.0,6.045095443725586,39.13176345825195,-45.6575,-42.781,-39.05875,-24.831821,-44.32187,11.736894,-54.07,19.639,3.7342369556427,15.000856399536133,-0.35344136,-7841.772,29245.852,-123213.01,7509.9946,-3.0922985076904297,8.22568416595459,-49.1605,-45.9545,-43.95325,-26.514452,-38.15695,18.447447,-53.413,32.367,2.4374678134918213,5.754301071166992,-0.3007649,-625.44324,53006.164,-122904.4,299590.0,2.1261489391326904,13.427108764648438,-49.613503,-41.1075,-37.0345,11.527381,-46.11376,0.5405538,-47.346,-44.782,0.16868042945861816,-0.21371841430664062,-0.3642912,292.9113,2687.4585,-5000.0,9070.016,0.5448158979415894,0.5371723175048828,-46.439,-46.158,-45.79825,-45.1874,-39.543694,11.0264845,-44.876,34.181,5.187257,28.722584,-0.3434953,9192.675,40510.812,-4070.0151,313340.0,5.993237,37.856297,-44.094,-42.343,-39.5125,-32.351105
cell89basal.abf,16,Burst,Square Wave,0.10210000000000008,9,-37.165627,24.517015,-58.041,40.31,1.8353410959243774,2.2946600914001465,-0.38206962,-2080.6924,75999.31,-157930.0,377760.03,1.673667073249817,8.043241500854492,-52.475,-45.5795,-36.89325,28.44537,-41.13781,17.498102,-54.82,29.896,2.5170648097991943,6.137323379516602,-0.4177951,-4743.455,52990.445,-126965.0,265191.0,1.4274191856384277,10.390992164611816,-51.028748,-46.4085,-40.951,5.3100076,-33.88938,20.398653,-52.694,31.866,1.9452250003814697,2.9296464920043945,-0.34167507,241.58493,64369.516,-125094.01,304277.0,1.812231183052063,8.359100341796875,-45.51675,-40.059998,-33.688,22.876076,-40.717495,16.50648,-53.351,30.147,2.759000539779663,7.797510147094727,-0.41066352,-356.03995,44857.4,-120711.01,287390.0,2.266770601272583,17.622915267944336,-50.372,-44.891502,-38.394997,-4.823793,-38.88963,15.929504,-53.132,30.803,2.827141046524048,8.345016479492188,-0.39183494,-21.683077,45099.28,-124772.01,293642.0,2.371171712875366,18.722002029418945,-47.417,-42.295998,-37.636497,-5.8495064,-39.76921,13.340215,-48.785,32.93,4.272181510925293,18.829065322875977,-0.40461236,7613.762,36197.336,-48160.0,287392.0,6.227482318878174,41.24827194213867,-45.368248,-42.874496,-39.598248,-30.406206,-42.807247,9.580342,-53.007,16.262,3.9788613319396973,19.232505798339844,-0.4354487,-5567.1294,25549.135,-123216.0,7820.015,-3.7946860790252686,13.267847061157227,-46.82225,-43.4215,-41.255753,-39.8767,-40.16008,16.725733,-54.07,32.023,2.7631914615631104,7.884570121765137,-0.40534693,-603.7623,45547.457,-123209.0,243297.02,2.1312713623046875,15.200345993041992,-49.1365,-46.486,-38.1135,1.61678,-44.359188,0.9488108,-46.033,-42.53,0.11154796183109283,-1.040614366531372,-0.44800115,272.4751,2187.5627,-5629.9976,5009.9946,-0.026613954454660416,-0.602424144744873,-44.962,-44.563,-43.469,-42.907547,-39.3439,9.744332,-43.594,33.618,5.82367,36.740246,-0.40869492,7462.9126,36926.0,-4379.9976,307410.03,6.6016088,45.637474,-42.819748,-41.7645,-39.34875,-32.92975
cell89basal.abf,16,Burst,Square Wave,0.09090000000000131,8,-39.457073,23.261435,-57.416,38.872,2.1216657161712646,3.5618224143981934,-0.35902184,-8721.555,66175.01,-157610.0,355250.03,1.42777419090271,10.106732368469238,-53.132,-47.284,-40.201,21.14,-36.2017,22.22468,-54.695,32.429,1.7842413187026978,2.237173080444336,-0.3249682,-1240.5557,71693.27,-133531.0,339610.0,1.7736586332321167,7.25649356842041,-51.0835,-43.719,-34.556,20.154999,-39.94579,16.604225,-52.882,29.459,2.81243634223938,7.714385986328125,-0.3588424,691.4448,47828.36,-121028.0,273010.0,2.06410813331604,13.907405853271484,-48.2375,-44.907,-39.4815,2.7519999,-39.085644,16.642279,-53.257,30.803,2.752126693725586,7.519756317138672,-0.3513935,107.66661,48023.91,-119142.99,270823.0,2.1578989028930664,14.383525848388672,-47.581,-43.093,-38.8245,0.48469996,-38.75193,16.646147,-52.381,30.866,2.7620890140533447,7.479448318481445,-0.34835827,-111.11092,47787.574,-119464.0,293650.03,2.380136489868164,16.323698043823242,-47.205498,-43.687,-38.121002,1.9075999,-37.87251,16.698715,-53.538,30.522,2.572488307952881,6.851391792297363,-0.34009752,-482.88928,47279.484,-120713.0,285830.0,2.1825382709503174,15.544954299926758,-47.956,-40.591,-36.886,2.0327,-42.6833,2.4761195,-47.503,-38.09,0.08144225180149078,-0.9580698013305664,-0.38413832,1045.8887,2210.1418,-4070.0151,7189.9795,0.3810650110244751,-0.01427912712097168,-44.391,-43.062,-40.654,-38.715,-40.94577,17.759912,-53.413,32.304,2.7534754276275635,7.167679786682129,-0.36838162,-1000.667,48884.46,-121339.0,303652.0,2.4914114475250244,17.34400749206543,-48.91,-47.159,-40.529,1.4854498,-45.169304,0.9796011,-46.846,-43.343,0.1858237385749817,-1.1080313920974731,-0.40653124,389.22244,2292.9272,-4379.9976,6559.9824,0.18473105132579803,-0.17245078086853027,-46.111,-45.251,-44.4535,-43.5625,-38.743683,10.748768,-43.469,33.555,5.3458247,30.01828,-0.35207495,8551.223,39407.367,-5000.0,318660.03,6.335737,42.85152,-42.6395,-41.467,-39.0595,-32.461
cell89basal.abf,16,Burst,Square Wave,0.0818000000000012,7,-39.499714,24.531824,-57.823,40.122,1.9762816429138184,2.853980541229248,-0.31950986,-11125.126,70494.94,-159487.0,341489.0,1.4810353517532349,8.680842399597168,-54.039,-49.16,-39.403,23.204,-39.76221,17.41075,-54.539,31.866,2.704026699066162,7.196990013122559,-0.31787091,1602.7512,56110.945,-125716.41,340866.03,2.5691757202148438,17.092771530151367,-48.41,-44.25,-39.184,0.15636,-34.20806,22.710754,-53.788,31.179,1.7557448148727417,1.928755283355713,-0.27562952,5109.1504,68967.29,-123838.01,307410.03,1.918074607849121,7.165916442871094,-47.972,-42.499,-34.212,21.578,-43.170464,7.8626328,-53.382,-5.8167,1.7866154909133911,5.625339508056641,-0.34809056,-2521.2876,23853.99,-118833.01,48790.0,-3.5439226627349854,13.76890754699707,-48.222,-44.094,-39.997,-30.866,-40.830044,17.906734,-53.507,31.116,2.807384967803955,7.131494522094727,-0.32819182,-3780.0005,47971.082,-118209.99,305220.0,2.652500867843628,20.745622634887695,-49.035,-45.439,-42.28,6.6923,-38.441757,18.147951,-53.413,31.773,2.451991558074951,5.778261184692383,-0.30712673,-582.4998,51882.184,-119464.0,304280.0,2.2891275882720947,14.888130187988281,-48.847,-45.314,-36.401,8.2246,-41.526493,2.5033867,-45.22,-35.525,0.5598970651626587,-0.5033633708953857,-0.33232734,1211.875,2273.451,-2820.0151,7189.9795,0.6151544451713562,-0.18311333656311035,-43.594,-42.093,-39.81,-36.776,-40.962856,18.591343,-53.663,32.085,2.6819584369659424,6.473987579345703,-0.32777125,-1274.375,52148.52,-127591.0,302712.0,2.2755331993103027,14.723583221435547,-49.223,-46.752,-45.376,6.8799,-44.545742,0.45275027,-45.282,-43.312,0.532326340675354,-0.11382389068603516,-0.35640484,211.12491,2411.3003,-5629.9976,5629.9976,0.14405831694602966,-0.26596546173095703,-44.876,-44.626,-44.282,-43.781,-38.51117,11.022538,-43.75,34.243,5.2667966,29.008968,-0.3461252,8763.259,39820.227,-5629.9976,322102.03,6.3664746,43.277534,-42.468,-41.404503,-38.597748,-31.753706
cell89basal.abf,16,Burst,Square Wave,0.07779999999999987,7,-38.821507,24.83634,-58.323,40.373,1.877347707748413,2.4598803520202637,-0.2984518,-11871.185,71344.984,-149486.0,360878.0,1.604249358177185,9.431746482849121,-54.351,-48.972,-38.09,25.048983,-39.401917,17.659252,-54.383,32.179,2.622076988220215,6.648984909057617,-0.2990978,1621.1846,56314.207,-125712.0,320860.0,2.1920876502990723,13.725391387939453,-48.722,-43.656,-38.997,6.5360103,-37.25107,17.910788,-53.194,30.365,2.2928335666656494,5.083550453186035,-0.28448159,3250.658,56124.867,-120080.01,264878.0,1.8085291385650635,8.8707857131958,-47.628,-42.124,-35.338,3.5651305,-39.13593,17.520962,-53.225,30.365,2.6822307109832764,6.775999069213867,-0.30063996,-6855.133,34294.805,-118519.016,113830.0,-1.5970815420150757,5.560561180114746,-48.128,-43.656,-37.933,8.124444,-39.040012,17.989428,-52.506,31.366,2.622929811477661,6.238507270812988,-0.2969946,-1106.8417,52249.492,-120397.99,294581.03,2.213080644607544,13.738639831542969,-47.878,-43.875,-40.904,7.255123,-39.072117,18.700031,-53.413,31.272,2.3688528537750244,5.246921539306641,-0.2965193,-876.44684,52554.6,-123529.0,295526.03,2.1428213119506836,13.553909301757812,-49.942,-46.94,-37.026,8.568643,-42.12868,3.0029614,-46.471,-34.931,0.5308018326759338,-0.6173591613769531,-0.32032865,1497.763,2587.18,-3759.9946,8129.9976,0.2144547700881958,-0.03893923759460449,-44.688,-42.749,-39.997,-36.4948,-40.873688,19.064562,-53.663,32.836,2.647519111633301,6.172100067138672,-0.31074494,-1559.4736,54358.434,-121965.0,314910.0,2.383592367172241,14.88703727722168,-49.223,-46.877,-45.814,9.725762,-44.800625,0.5838268,-45.689,-43.375,0.6964923739433289,-0.3048396110534668,-0.34050533,288.02618,2345.187,-5009.9946,6879.9976,0.23831069469451904,0.14234066009521484,-45.282,-44.938,-44.469,-43.6436,-38.119503,12.515235,-43.719,33.743,4.6955256,22.408997,-0.32736018,9039.529,39753.004,-3129.9973,259250.0,5.7081223,32.027992,-42.9835,-41.029,-38.6445,-29.80225
cell89basal.abf,16,Burst,Square Wave,0.07809999999999917,7,-39.72542,23.783533,-57.854,37.621,1.972831130027771,2.839779853820801,-0.30938613,-10998.182,71438.055,-154490.0,382770.0,1.7016576528549194,10.865274429321289,-53.90525,-49.285004,-39.489,25.288351,-39.644096,17.543802,-54.539,29.896,2.6148104667663574,6.646645545959473,-0.305024,1169.6101,55160.055,-127595.0,270502.0,2.1121692657470703,11.970505714416504,-48.808,-43.969,-39.153,3.633863,-35.61793,21.616665,-54.007,31.053,1.9507298469543457,2.8864035606384277,-0.27742586,8504.416,67468.234,-124146.01,297400.0,2.047433853149414,7.321100234985352,-48.7225,-42.327,-34.9235,21.544712,-41.385693,12.698726,-53.351,19.608,2.7170610427856445,8.611610412597656,-0.32323843,-3976.104,35588.242,-117267.0,156050.02,-0.6802634000778198,8.140945434570312,-48.433,-44.125,-39.2705,-14.383344,-40.012142,17.696257,-53.476,31.022,2.8524413108825684,7.428946495056152,-0.31115493,-7590.6494,33697.465,-121965.01,111950.0,-1.603676676750183,5.699615478515625,-48.1985,-44.1405,-41.0215,8.552994,-39.234753,18.31714,-53.288,30.741,2.4893980026245117,5.727565765380859,-0.30193445,-706.624,51759.766,-119459.11,251742.0,2.0102829933166504,11.181800842285156,-49.09775,-45.3605,-37.10425,7.100379,-34.357094,16.304653,-43.5,31.866,2.886686325073242,7.4925432205200195,-0.26388702,548.1815,51586.06,-116959.0,276136.3,2.1161749362945557,12.858024597167969,-41.592,-39.9975,-36.88575,5.6274476,-47.673843,2.598458,-53.288,-44.751,-0.8255286812782288,-0.6099648475646973,-0.3673527,-73.11687,6196.735,-37840.004,9389.992,-3.692033290863037,18.177610397338867,-49.37875,-46.6895,-45.439,-45.02735,-43.8229,1.0010703,-45.282,-42.218,0.08371253311634064,-1.5030181407928467,-0.33744514,393.89627,2439.39,-5010.0327,5939.9795,0.1576610505580902,-0.35646820068359375,-44.782,-43.703,-42.99925,-42.311,-37.063225,10.788583,-42.093,32.273,5.118852,27.16693,-0.2960242,9389.62,40400.23,-3439.9797,302410.03,5.7758408,35.21817,-40.873,-39.622,-37.417248,-30.756718
cell89basal.abf,16,Burst,Square Wave,0.06459999999999866,6,-35.368484,26.25086,-57.541,39.341,1.6019110679626465,1.363260269165039,-0.22564687,-14747.619,77603.805,-154795.02,380270.0,1.7277052402496338,9.056572914123535,-52.1385,-45.5015,-34.6495,27.126741,-39.921566,20.050718,-55.289,31.648,2.2483699321746826,4.42710542678833,-0.25017077,511.27014,61271.734,-120080.01,321476.97,2.248826503753662,11.99052619934082,-52.41275,-46.3925,-38.989002,10.919084,-37.673824,19.21912,-53.444,29.99,2.2389633655548096,4.362483024597168,-0.23591657,-114.28607,57949.75,-121651.99,293020.0,1.9244344234466553,10.1622314453125,-48.519253,-43.2025,-37.2375,12.094162,-35.839516,18.688063,-51.818,30.553,2.3015124797821045,4.5588555335998535,-0.22517614,3127.1426,55308.137,-118209.0,261753.61,1.792641520500183,9.819290161132812,-45.697,-42.1865,-35.83825,12.291337,-45.215843,4.4284797,-53.038,-37.277,-0.141973078250885,-1.0519171953201294,-0.28551146,451.58752,9363.619,-54419.977,10000.0,-4.065138816833496,18.74433708190918,-48.76175,-44.563,-41.78,-38.36145,-38.507957,20.265196,-53.163,30.459,2.157670021057129,3.811880111694336,-0.24233392,-1265.7136,56516.31,-116017.0,241425.0,1.8289594650268555,8.56067180633545,-49.762253,-46.783,-35.9555,12.858858,-41.164093,2.9756308,-45.314,-33.899,0.6320318579673767,-0.49087977409362793,-0.2594895,1811.9048,2703.1655,-3439.9797,9379.997,0.09707503765821457,-0.23507452011108398,-43.687,-41.639,-39.231,-35.6706,-39.481316,20.540348,-52.631,31.648,2.294541597366333,4.2157511711120605,-0.24876508,-2045.08,57991.36,-115078.016,303341.0,2.264383316040039,11.9282808303833,-49.762,-47.1745,-45.6655,16.348812,-43.821327,0.7910814,-45.626,-42.343,-0.3179296553134918,-0.6000101566314697,-0.2760596,516.1909,2510.3765,-4690.0176,6879.9976,0.4342311918735504,-0.17348003387451172,-44.383,-43.796997,-43.148247,-42.5854,-37.781403,9.207436,-42.499,25.456,5.3315077,31.273651,-0.26361763,9848.551,42461.387,-4060.0205,301781.0,5.754157,33.617886,-41.3735,-39.8565,-37.80825,-30.902958
cell89basal.abf,16,Burst,Square Wave,0.10140000000000171,9,-39.40925,22.692936,-58.542,40.279,2.0983643531799316,3.690060615539551,-0.40017873,-3765.2095,69905.38,-158864.0,328044.03,1.4402811527252197,7.8726959228515625,-52.725,-47.159,-38.215,18.607,-38.881042,21.575296,-54.664,32.273,2.1520261764526367,3.6486597061157227,-0.39201683,-7524.1006,56849.027,-136030.02,334930.0,1.6794164180755615,12.78361701965332,-51.412,-46.439,-39.215,21.766,-38.114735,16.966415,-53.382,31.335,2.5580050945281982,6.449896812438965,-0.38372043,6329.5,58057.766,-124153.01,314289.03,2.7309277057647705,13.872900009155273,-46.846,-42.343,-37.433,3.4087,-36.36077,20.683397,-53.569,31.648,2.0408217906951904,3.3317055702209473,-0.36623365,-8349.8,52211.953,-116962.0,263935.47,1.3427433967590332,9.15541934967041,-48.722,-42.781,-36.401,18.795,-39.42603,16.320213,-53.476,31.992,2.8698782920837402,8.409551620483398,-0.3931086,131.29994,46003.09,-121646.01,295830.0,2.362109422683716,17.92597198486328,-47.534,-42.937,-38.715,-3.9403,-37.8256,15.913299,-53.507,31.116,2.8407187461853027,8.307747840881348,-0.37690514,-284.4999,44610.477,-119769.99,244232.02,2.0103471279144287,14.218032836914062,-45.251,-41.061,-37.714,2.2203,-44.528343,2.909279,-52.475,-40.685,-0.9350318312644958,-0.020979642868041992,-0.44507515,1172.6997,2660.3591,-5629.9976,8129.9976,0.1565682291984558,-0.2808201313018799,-46.314,-43.406,-42.28,-41.154,-39.362896,16.800335,-53.601,32.179,2.7526674270629883,7.797079086303711,-0.39323872,-547.3,46386.383,-126028.0,299900.0,2.370166301727295,18.348995208740234,-48.378,-46.064,-37.339,-2.1578,-44.36985,0.8187012,-46.002,-42.874,-0.0367676317691803,-1.21878981590271,-0.4436918,312.79987,2512.634,-5009.9946,7509.9946,0.39708903431892395,0.09687042236328125,-45.095,-44.25,-43.687,-43.125,-38.622536,9.734381,-43.156,33.086,5.839487,36.29653,-0.4088954,7261.1436,35775.883,-4060.0205,309280.03,6.795734,49.4673,-41.7955,-41.1075,-38.7545,-32.92225
cell89basal.abf,16,Burst,Square Wave,0.09890000000000043,8,-41.18438,23.086813,-59.042,41.53,2.2919633388519287,4.400771617889404,-0.40765813,-8612.652,67010.914,-157297.0,413110.03,1.985758662223816,15.420585632324219,-53.9915,-48.722,-42.655502,23.629093,-36.505863,22.024294,-55.008,33.805,1.9346500635147095,2.9077439308166504,-0.35659993,-1164.6937,71919.62,-142601.02,324610.0,1.833910584449768,7.587827682495117,-50.5675,-42.499,-36.2915,20.371098,-41.4125,16.758919,-53.82,32.867,2.9779133796691895,8.842331886291504,-0.40503806,826.53046,48899.85,-132285.0,318670.0,2.4298596382141113,18.81875228881836,-49.723,-46.127,-40.6385,-4.0841684,-39.954987,16.581205,-53.382,32.054,2.8777949810028076,8.265070915222168,-0.39115283,143.5716,46980.688,-117899.99,303960.0,2.50514554977417,18.46439552307129,-48.2845,-44.157,-39.2465,-1.463537,-39.722794,16.65479,-53.382,32.554,2.9147675037384033,8.523898124694824,-0.3888885,-67.04084,47790.598,-124781.01,306470.0,2.408945083618164,18.044715881347656,-47.846497,-44.532,-39.075,-1.6886986,-38.93754,16.729023,-54.664,32.992,2.7450411319732666,8.026705741882324,-0.38076264,-631.83685,47778.215,-126335.5,272070.0,2.1518726348876953,14.965131759643555,-45.751503,-41.655,-38.309,1.194591,-44.840153,2.5941978,-50.192,-39.747,-0.05870726332068443,-0.8600897789001465,-0.4394002,1024.286,2592.2349,-4370.003,8759.995,0.4281198978424072,-0.07334446907043457,-46.721,-45.126,-42.765,-40.906902,-40.741215,17.46991,-54.101,34.337,2.799062490463257,7.924925804138184,-0.39900678,-702.04083,48772.33,-127280.01,262372.0,2.3161609172821045,15.385744094848633,-49.6605,-47.221,-38.043,3.0302563,-45.18125,1.0656012,-46.908,-42.655,0.40096282958984375,-0.7906785011291504,-0.44280526,405.20416,2629.7976,-5000.0,6569.977,0.35181379318237305,-0.6676173210144043,-46.127,-45.345,-44.3755,-43.4183,-38.760914,10.91328,-43.093,35.15,5.5175505,31.640022,-0.38334835,7958.4688,38977.22,-4059.9824,329293.97,6.7681556,48.607643,-42.593,-41.154,-39.1215,-32.916904
